SizeRank,RegionName,RegionType,StateName,State,City,Metro,CountyName,Median Home Price
19072,Northeast Park,neighborhood,MN,MN,Minneapolis,"Minneapolis-St. Paul-Bloomington, MN-WI",Hennepin County,"$311,246"
19072,Indian Canyon,neighborhood,CA,CA,Palm Springs,"Riverside-San Bernardino-Ontario, CA",Riverside County,"$1,723,064"
19072,Ranchview Gardens,neighborhood,KS,KS,Overland Park,"Kansas City, MO-KS",Johnson County,"$499,018"
19072,Woodmore,neighborhood,TN,TN,Chattanooga,"Chattanooga, TN-GA",Hamilton County,"$232,164"
19072,Red Mill Farms,neighborhood,DE,DE,Newark,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",New Castle County,"$361,002"
19072,Huntington Hills,neighborhood,CO,CO,Fort Collins,"Fort Collins, CO",Larimer County,"$657,311"
19072,Glenwood Estates,neighborhood,KS,KS,Overland Park,"Kansas City, MO-KS",Johnson County,"$343,429"
19072,Waverly Hills,neighborhood,FL,FL,Tallahassee,"Tallahassee, FL",Leon County,"$491,702"
19072,Meadowlark,neighborhood,CO,CO,Fort Collins,"Fort Collins, CO",Larimer County,"$520,841"
19081,Willow Oaks,neighborhood,VA,VA,Richmond,"Richmond, VA",Richmond City,"$560,772"
19081,Clear Lake,neighborhood,FL,FL,Orlando,"Orlando-Kissimmee-Sanford, FL",Orange County,"$302,122"
19081,Casa Del Rey,neighborhood,AZ,AZ,Peoria,"Phoenix-Mesa-Chandler, AZ",Maricopa County,"$482,074"
19081,Lees Crossing,neighborhood,GA,GA,Marietta,"Atlanta-Sandy Springs-Alpharetta, GA",Cobb County,"$566,886"
19081,Mansfield Center,neighborhood,CT,CT,Mansfield,"Hartford-East Hartford-Middletown, CT",Tolland County,"$380,542"
19081,Dove Landing,neighborhood,TX,TX,Grapevine,"Dallas-Fort Worth-Arlington, TX",Tarrant County,"$410,129"
19081,Stardust Ranch,neighborhood,TX,TX,Little Elm,"Dallas-Fort Worth-Arlington, TX",Denton County,"$393,200"
19081,Saint Andrews Place,neighborhood,TN,TN,Murfreesboro,"Nashville-Davidson--Murfreesboro--Franklin, TN",Rutherford County,"$429,434"
19081,Greenridge,neighborhood,TX,TX,Fort Worth,"Dallas-Fort Worth-Arlington, TX",Tarrant County,"$229,245"
19081,Lakeshores,neighborhood,IN,IN,Fort Wayne,"Fort Wayne, IN",Allen County,"$228,007"
19081,Clow Creek Farm,neighborhood,IL,IL,Naperville,"Chicago-Naperville-Elgin, IL-IN-WI",Will County,"$696,506"
19081,Crown Heights South,neighborhood,KS,KS,Wichita,"Wichita, KS",Sedgwick County,"$222,410"
19097,Frenchmans Reserve,neighborhood,FL,FL,Palm Beach Gardens,"Miami-Fort Lauderdale-Pompano Beach, FL",Palm Beach County,"$2,479,044"
19097,Kingstree,neighborhood,NC,NC,Charlotte,"Charlotte-Concord-Gastonia, NC-SC",Mecklenburg County,"$323,064"
19097,Wonderland Hills,neighborhood,CO,CO,Boulder,"Boulder, CO",Boulder County,"$1,577,019"
19097,Valley View,neighborhood,UT,UT,West Valley City,"Salt Lake City, UT",Salt Lake County,"$450,627"
19097,Regency Park,neighborhood,TN,TN,Murfreesboro,"Nashville-Davidson--Murfreesboro--Franklin, TN",Rutherford County,"$514,180"
19097,Campanil,neighborhood,CA,CA,Santa Barbara,"Santa Maria-Santa Barbara, CA",Santa Barbara County,"$4,293,618"
19097,Silverleaf,neighborhood,MI,MI,Ypsilanti,"Ann Arbor, MI",Washtenaw County,"$491,186"
19097,Settler's Point South,neighborhood,AZ,AZ,Gilbert,"Phoenix-Mesa-Chandler, AZ",Maricopa County,"$552,571"
19097,Kelliwood,neighborhood,TX,TX,Cinco Ranch,"Houston-The Woodlands-Sugar Land, TX",Fort Bend County,"$461,708"
19107,Northwoods,neighborhood,NC,NC,Cary,"Raleigh-Cary, NC",Wake County,"$506,455"
19107,Carver Hills,neighborhood,GA,GA,Atlanta,"Atlanta-Sandy Springs-Alpharetta, GA",Fulton County,"$170,756"
19107,Sonoran Mountain Ranch,neighborhood,AZ,AZ,Peoria,"Phoenix-Mesa-Chandler, AZ",Maricopa County,"$561,966"
19107,East Victorian District,neighborhood,GA,GA,Savannah,"Savannah, GA",Chatham County,"$574,249"
19107,French Creek Village,neighborhood,TX,TX,San Antonio,"San Antonio-New Braunfels, TX",Bexar County,"$315,562"
19107,Biltmore Villas,neighborhood,FL,FL,Hialeah Gardens,"Miami-Fort Lauderdale-Pompano Beach, FL",Miami-Dade County,"$497,406"
19107,Whitesburg Estates,neighborhood,AL,AL,Huntsville,"Huntsville, AL",Madison County,"$327,104"
19107,Seaview,neighborhood,CA,CA,Pacific Grove,"Salinas, CA",Monterey County,"$1,339,218"
19117,North Ridge,neighborhood,KS,KS,Olathe,"Kansas City, MO-KS",Johnson County,"$248,619"
19117,Quigley Park,neighborhood,NM,NM,Albuquerque,"Albuquerque, NM",Bernalillo County,"$298,268"
19117,CW Ranch,neighborhood,AZ,AZ,Avondale,"Phoenix-Mesa-Chandler, AZ",Maricopa County,"$395,858"
19117,Barrio Viejo,neighborhood,AZ,AZ,Tucson,"Tucson, AZ",Pima County,"$450,033"
19117,Mistletoe Heights,neighborhood,TX,TX,Fort Worth,"Dallas-Fort Worth-Arlington, TX",Tarrant County,"$518,082"
19117,Calabasas Park,neighborhood,CA,CA,Calabasas,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,"$2,071,483"
19117,Ponderosa Valley Estates,neighborhood,AZ,AZ,Yuma,"Yuma, AZ",Yuma County,"$308,272"
19117,Shywood,neighborhood,TX,TX,Lake Jackson,"Houston-The Woodlands-Sugar Land, TX",Brazoria County,"$269,728"
19117,Donna Deer Springs,neighborhood,NV,NV,North Las Vegas,"Las Vegas-Henderson-Paradise, NV",Clark County,"$490,114"
19117,Sabal Lakes,neighborhood,FL,FL,Delray Beach,"Miami-Fort Lauderdale-Pompano Beach, FL",Palm Beach County,"$622,789"
19117,Bellshire Estates,neighborhood,TN,TN,Nashville,"Nashville-Davidson--Murfreesboro--Franklin, TN",Davidson County,"$354,230"
19117,Whitland,neighborhood,TN,TN,Nashville,"Nashville-Davidson--Murfreesboro--Franklin, TN",Davidson County,"$1,077,261"
19129,Linwood,neighborhood,OH,OH,Cincinnati,"Cincinnati, OH-KY-IN",Hamilton County,"$293,192"
19129,Desert Highlands,neighborhood,AZ,AZ,Scottsdale,"Phoenix-Mesa-Chandler, AZ",Maricopa County,"$3,025,187"
19129,Catalina Vista,neighborhood,AZ,AZ,Tucson,"Tucson, AZ",Pima County,"$611,785"
19129,Linden Park,neighborhood,MO,MO,Kansas City,"Kansas City, MO-KS",Platte County,"$230,623"
19129,Riverchase,neighborhood,TX,TX,Wylie,"Dallas-Fort Worth-Arlington, TX",Collin County,"$416,364"
19129,Del Oro Groves,neighborhood,FL,FL,Clearwater,"Tampa-St. Petersburg-Clearwater, FL",Pinellas County,"$604,911"
19129,Edmond Oaks,neighborhood,OK,OK,Edmond,"Oklahoma City, OK",Oklahoma County,"$366,196"
19129,Alisanos,neighborhood,AZ,AZ,Tempe,"Phoenix-Mesa-Chandler, AZ",Maricopa County,"$896,892"
19140,Barnes Creek,neighborhood,WI,WI,Pleasant Prairie,"Chicago-Naperville-Elgin, IL-IN-WI",Kenosha County,"$336,438"
19140,Old Trail,neighborhood,IN,IN,Fort Wayne,"Fort Wayne, IN",Allen County,"$152,204"
19140,Encantada-Ranchito El Calaboz,neighborhood,TX,TX,San Benito,"Brownsville-Harlingen, TX",Cameron County,"$153,859"
19145,Hampton's Grant,neighborhood,SC,SC,Columbia,"Columbia, SC",Richland County,"$607,998"
19145,Autumnwood,neighborhood,DE,DE,Newark,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",New Castle County,"$771,623"
19145,Knollcreek,neighborhood,TX,TX,San Antonio,"San Antonio-New Braunfels, TX",Bexar County,"$282,948"
19145,Mountain View,neighborhood,VA,VA,Roanoke,"Roanoke, VA",Roanoke City,"$177,480"
19145,Spring Green,neighborhood,TX,TX,Katy,"Houston-The Woodlands-Sugar Land, TX",Fort Bend County,"$902,838"
19145,Lenape Heights,neighborhood,PA,PA,Ford City,"Pittsburgh, PA",Armstrong County,"$190,022"
19145,Pleasant View,neighborhood,PA,PA,Vandergrift,"Pittsburgh, PA",Armstrong County,"$140,934"
19145,Northfork,neighborhood,NV,NV,North Las Vegas,"Las Vegas-Henderson-Paradise, NV",Clark County,"$384,060"
19145,Horseshoe Bend,neighborhood,TX,TX,Grand Prairie,"Dallas-Fort Worth-Arlington, TX",Tarrant County,"$362,048"
19159,Dixon Road Area,neighborhood,NC,NC,Durham,"Durham-Chapel Hill, NC",Durham County,"$489,325"
19159,Frances Slocum,neighborhood,IN,IN,Marion,"Marion, IN",Grant County,"$82,505"
19159,Euclid Triangle,neighborhood,IN,IN,Marion,"Marion, IN",Grant County,"$160,244"
19159,Federal Park,neighborhood,NV,NV,North Las Vegas,"Las Vegas-Henderson-Paradise, NV",Clark County,"$284,208"
19159,Nottingham Green,neighborhood,DE,DE,Newark,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",New Castle County,"$419,338"
19159,Sunnyvale,neighborhood,AL,AL,Semmes,"Mobile, AL",Mobile County,"$188,360"
19159,The Hunt at Louviers,neighborhood,DE,DE,Newark,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",New Castle County,"$633,292"
19159,Village at Worthington,neighborhood,OH,OH,Columbus,"Columbus, OH",Franklin County,"$372,850"
19159,Grove Street,neighborhood,FL,FL,Gainesville,"Gainesville, FL",Alachua County,"$226,429"
19169,Windsor Lakes,neighborhood,TX,TX,Conroe,"Houston-The Woodlands-Sugar Land, TX",Montgomery County,"$369,427"
19169,West Creek Estates,neighborhood,TX,TX,Plano,"Dallas-Fort Worth-Arlington, TX",Collin County,"$487,129"
19169,Lake Catherine,neighborhood,LA,LA,New Orleans,"New Orleans-Metairie, LA",Orleans Parish,"$261,008"
19169,Lake Forest,neighborhood,IN,IN,Fort Wayne,"Fort Wayne, IN",Allen County,"$234,817"
19169,Poet's Quarter,neighborhood,CA,CA,San Marino,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,"$3,849,494"
19177,Grove Pointe,neighborhood,FL,FL,Sarasota,"North Port-Sarasota-Bradenton, FL",Sarasota County,"$554,273"
19177,Kenworth,neighborhood,NC,NC,Hickory,"Hickory-Lenoir-Morganton, NC",Catawba County,"$176,369"
19177,Highland Station,neighborhood,TX,TX,Saginaw,"Dallas-Fort Worth-Arlington, TX",Tarrant County,"$309,048"
19177,Boulder Creek,neighborhood,AZ,AZ,Mesa,"Phoenix-Mesa-Chandler, AZ",Maricopa County,"$474,893"
19177,Maywood Park,neighborhood,OR,OR,Portland,"Portland-Vancouver-Hillsboro, OR-WA",Multnomah County,"$505,967"
19177,Pinnacle Point,neighborhood,TN,TN,Nashville,"Nashville-Davidson--Murfreesboro--Franklin, TN",Davidson County,"$385,277"
19177,Ross Center,neighborhood,IN,IN,Evansville,"Evansville, IN-KY",Vanderburgh County,"$118,951"
19184,Crossroads,neighborhood,CA,CA,San Bernardino,"Riverside-San Bernardino-Ontario, CA",San Bernardino County,"$559,610"
19184,Trail Springs,neighborhood,KS,KS,Shawnee,"Kansas City, MO-KS",Johnson County,"$281,211"
19184,Stone Forest,neighborhood,TX,TX,Spring,"Houston-The Woodlands-Sugar Land, TX",Harris County,"$323,182"
19184,Old Middleton Greenway,neighborhood,WI,WI,Madison,"Madison, WI",Dane County,"$564,375"
19184,Lexington Park,neighborhood,TX,TX,Denton,"Dallas-Fort Worth-Arlington, TX",Denton County,"$404,098"
19184,Trails of Glenwood,neighborhood,TX,TX,Plano,"Dallas-Fort Worth-Arlington, TX",Collin County,"$690,747"
19184,Plantation Village,neighborhood,TX,TX,Lake Jackson,"Houston-The Woodlands-Sugar Land, TX",Brazoria County,"$277,426"
19193,Walnut Cove,neighborhood,TX,TX,Willis,"Houston-The Woodlands-Sugar Land, TX",Montgomery County,"$140,327"
19193,Stadium West,neighborhood,CA,CA,San Bernardino,"Riverside-San Bernardino-Ontario, CA",San Bernardino County,"$401,741"
19193,Matinez park,neighborhood,CO,CO,Fort Collins,"Fort Collins, CO",Larimer County,"$566,381"
19193,Sunrise,neighborhood,CA,CA,Davis,"Sacramento-Roseville-Folsom, CA",Yolo County,"$683,697"
19193,Booker Washington Heights,neighborhood,SC,SC,Columbia,"Columbia, SC",Richland County,"$50,901"
19200,Ancala,neighborhood,AZ,AZ,Scottsdale,"Phoenix-Mesa-Chandler, AZ",Maricopa County,"$1,942,146"
19200,Antelope Heights,neighborhood,CO,CO,Parker,"Denver-Aurora-Lakewood, CO",Douglas County,"$656,064"
19200,Vista del Oro,neighborhood,AZ,AZ,Gilbert,"Phoenix-Mesa-Chandler, AZ",Maricopa County,"$606,851"
19200,Evergreen Highlands,neighborhood,WA,WA,Vancouver,"Portland-Vancouver-Hillsboro, OR-WA",Clark County,"$637,357"
19200,Stonegate,neighborhood,OK,OK,Oklahoma City,"Oklahoma City, OK",Oklahoma County,"$218,424"
19200,Wynn Ridge Estates,neighborhood,TX,TX,McKinney,"Dallas-Fort Worth-Arlington, TX",Collin County,"$806,176"
19200,College Manor,neighborhood,CA,CA,Salinas,"Salinas, CA",Monterey County,"$714,788"
19210,Woods at Louviers,neighborhood,DE,DE,Newark,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",New Castle County,"$618,354"
19210,Cypress Forest,neighborhood,TX,TX,Spring,"Houston-The Woodlands-Sugar Land, TX",Harris County,"$383,877"
19210,Orchard Park,neighborhood,CO,CO,Boulder,"Boulder, CO",Boulder County,"$1,579,416"
19210,Wood Valley,neighborhood,FL,FL,Clearwater,"Tampa-St. Petersburg-Clearwater, FL",Pinellas County,"$288,761"
19210,Ansley at Pilgrim Mill,neighborhood,GA,GA,Cumming,"Atlanta-Sandy Springs-Alpharetta, GA",Forsyth County,"$403,269"
19210,Skylark Terrace,neighborhood,TX,TX,Pasadena,"Houston-The Woodlands-Sugar Land, TX",Harris County,"$214,238"
19217,Melody Ranch,neighborhood,CA,CA,Palm Springs,"Riverside-San Bernardino-Ontario, CA",Riverside County,"$518,864"
19217,Holland Meadows,neighborhood,TX,TX,Mansfield,"Dallas-Fort Worth-Arlington, TX",Tarrant County,"$350,267"
19217,Tampico,neighborhood,NM,NM,Rio Rancho,"Albuquerque, NM",Sandoval County,"$556,102"
19217,Old Decatur,neighborhood,GA,GA,Decatur,"Atlanta-Sandy Springs-Alpharetta, GA",Dekalb County,"$637,887"
19217,Heritage Meadows,neighborhood,KS,KS,Olathe,"Kansas City, MO-KS",Johnson County,"$404,771"
19217,Hungarian Village,neighborhood,OH,OH,Columbus,"Columbus, OH",Franklin County,"$210,588"
19217,Plattsburgh West,neighborhood,NY,NY,Plattsburgh,"Plattsburgh, NY",Clinton County,"$164,573"
19217,Woodland Valley,neighborhood,CO,CO,Arvada,"Denver-Aurora-Lakewood, CO",Jefferson County,"$572,567"
19226,Lake Copeland,neighborhood,FL,FL,Orlando,"Orlando-Kissimmee-Sanford, FL",Orange County,"$482,835"
19226,Chesterfield Heights,neighborhood,VA,VA,Norfolk,"Virginia Beach-Norfolk-Newport News, VA-NC",Norfolk City,"$245,439"
19226,South East,neighborhood,MA,MA,Chelmsford,"Boston-Cambridge-Newton, MA-NH",Middlesex County,"$760,265"
19226,Alicia Park,neighborhood,WI,WI,Appleton,"Appleton, WI",Outagamie County,"$322,732"
19226,Sterling Hill,neighborhood,FL,FL,Spring Hill,"Tampa-St. Petersburg-Clearwater, FL",Hernando County,"$353,020"
19226,Southbrook Park,neighborhood,TX,TX,Fort Worth,"Dallas-Fort Worth-Arlington, TX",Tarrant County,"$249,144"
19226,Barrio Santa Rosa,neighborhood,AZ,AZ,Tucson,"Tucson, AZ",Pima County,"$410,881"
19226,Lakeside Estates,neighborhood,TX,TX,Odessa,"Odessa, TX",Ector County,"$297,465"
19226,Davee Gardens,neighborhood,VA,VA,Richmond,"Richmond, VA",Richmond City,"$188,966"
19226,Autumndale,neighborhood,AL,AL,Mobile,"Mobile, AL",Mobile County,"$109,080"
19239,West Victorian District,neighborhood,GA,GA,Savannah,"Savannah, GA",Chatham County,"$638,710"
19239,Willowbend,neighborhood,TX,TX,Killeen,"Killeen-Temple, TX",Bell County,"$179,626"
19239,S. Elm/Hickory,neighborhood,CA,CA,Escondido,"San Diego-Chula Vista-Carlsbad, CA",San Diego County,"$657,788"
19239,Joyland,neighborhood,GA,GA,Atlanta,"Atlanta-Sandy Springs-Alpharetta, GA",Fulton County,"$170,226"
19239,South Beverly Knoll,neighborhood,LA,LA,Metairie,"New Orleans-Metairie, LA",Jefferson Parish,"$509,036"
19239,Marine Creek Hills,neighborhood,TX,TX,Fort Worth,"Dallas-Fort Worth-Arlington, TX",Tarrant County,"$255,780"
19239,Ridglea,neighborhood,TX,TX,Fort Worth,"Dallas-Fort Worth-Arlington, TX",Tarrant County,"$250,529"
19239,Woodbridge,neighborhood,MO,MO,Kansas City,"Kansas City, MO-KS",Jackson County,"$299,880"
19239,Servite Woods,neighborhood,WI,WI,Milwaukee,"Milwaukee-Waukesha, WI",Milwaukee County,"$108,667"
19249,Cherry Hill Estates,neighborhood,MI,MI,Dearborn,"Detroit-Warren-Dearborn, MI",Wayne County,"$750,296"
19249,Meridian Hills,neighborhood,AZ,AZ,Mesa,"Phoenix-Mesa-Chandler, AZ",Maricopa County,"$428,067"
19249,Isle of Palms,neighborhood,FL,FL,Treasure Island,"Tampa-St. Petersburg-Clearwater, FL",Pinellas County,"$934,941"
19249,Lockett Ranches,neighborhood,AZ,AZ,Flagstaff,"Flagstaff, AZ",Coconino County,"$1,893,889"
19256,Harrison,neighborhood,VA,VA,Roanoke,"Roanoke, VA",Roanoke City,"$110,933"
19256,Harding Place Condos,neighborhood,TN,TN,Nashville,"Nashville-Davidson--Murfreesboro--Franklin, TN",Davidson County,"$115,764"
19256,Melrose,neighborhood,SC,SC,Charleston,"Charleston-North Charleston, SC",Charleston County,"$438,837"
19256,Lost Bayou,neighborhood,TX,TX,Galveston,"Houston-The Woodlands-Sugar Land, TX",Galveston County,"$318,085"
19256,Saddle Creek,neighborhood,NE,NE,Omaha,"Omaha-Council Bluffs, NE-IA",Douglas County,"$245,795"
19256,Sand Point,neighborhood,IN,IN,Fort Wayne,"Fort Wayne, IN",Allen County,"$175,846"
19256,Chestnut Hill Estates,neighborhood,DE,DE,Newark,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",New Castle County,"$306,794"
19256,Summerfield Village,neighborhood,TN,TN,Nashville,"Nashville-Davidson--Murfreesboro--Franklin, TN",Davidson County,"$402,425"
19256,Gene Autry,neighborhood,CA,CA,Palm Springs,"Riverside-San Bernardino-Ontario, CA",Riverside County,"$710,344"
19265,Fredericksburg,neighborhood,PA,PA,Meadville,"Meadville, PA",Crawford County,"$86,541"
19265,Weiss,neighborhood,TX,TX,Killeen,"Killeen-Temple, TX",Bell County,"$196,724"
19265,Ranch Club,neighborhood,CA,CA,Palm Springs,"Riverside-San Bernardino-Ontario, CA",Riverside County,"$769,697"
19265,Highland Hills,neighborhood,TX,TX,Fort Worth,"Dallas-Fort Worth-Arlington, TX",Tarrant County,"$199,657"
19265,Chapparal Country Estates,neighborhood,AZ,AZ,Glendale,"Phoenix-Mesa-Chandler, AZ",Maricopa County,"$394,803"
19265,Sewickley Hills,neighborhood,PA,PA,Sewickley,"Pittsburgh, PA",Allegheny County,"$574,614"
19265,Windridge,neighborhood,IL,IL,Naperville,"Chicago-Naperville-Elgin, IL-IN-WI",Will County,"$308,418"
19265,Memorial Boulevard,neighborhood,RI,RI,Newport,"Providence-Warwick, RI-MA",Newport County,"$980,586"
19265,Creek Trails,neighborhood,TX,TX,Plano,"Dallas-Fort Worth-Arlington, TX",Collin County,"$372,253"
19276,Harrison Blvd,neighborhood,ID,ID,Boise,"Boise City, ID",Ada County,"$950,641"
19276,Spring Lake,neighborhood,IL,IL,Rockford,"Rockford, IL",Winnebago County,"$248,190"
19276,Imperial Park,neighborhood,FL,FL,Clearwater,"Tampa-St. Petersburg-Clearwater, FL",Pinellas County,"$464,773"
19276,Sherwoood Forest,neighborhood,TN,TN,Clarksville,"Clarksville, TN-KY",Montgomery County,"$238,398"
19281,Sugar Mill,neighborhood,FL,FL,New Smyrna Beach,"Deltona-Daytona Beach-Ormond Beach, FL",Volusia County,"$381,403"
19281,Golden Triangle,neighborhood,MA,MA,Chelmsford,"Boston-Cambridge-Newton, MA-NH",Middlesex County,"$707,468"
19281,Lakeside,neighborhood,TX,TX,Laredo,"Laredo, TX",Webb County,"$434,029"
19281,Copperfield,neighborhood,OK,OK,Edmond,"Oklahoma City, OK",Oklahoma County,"$286,792"
19281,Brackridge,neighborhood,FL,FL,Jacksonville,"Jacksonville, FL",Duval County,"$228,555"
19281,High Ridge-Cushman,neighborhood,NE,NE,Lincoln,"Lincoln, NE",Lancaster County,"$451,179"
19281,Cypress,neighborhood,TX,TX,Sugar Land,"Houston-The Woodlands-Sugar Land, TX",Fort Bend County,"$765,376"
19289,Trappers Run,neighborhood,NC,NC,Cary,"Raleigh-Cary, NC",Wake County,"$453,370"
19289,Greater Corona Village,neighborhood,AZ,AZ,Chandler,"Phoenix-Mesa-Chandler, AZ",Maricopa County,"$563,839"
19289,Lakeshore Estates,neighborhood,MO,MO,Columbia,"Columbia, MO",Boone County,"$361,749"
19289,Highland Park-Seven Pines,neighborhood,NE,NE,Omaha,"Omaha-Council Bluffs, NE-IA",Douglas County,"$305,684"
19289,Carriage Gate,neighborhood,TX,TX,Keller,"Dallas-Fort Worth-Arlington, TX",Tarrant County,"$446,503"
19289,Thunderbird Park,neighborhood,AZ,AZ,Chandler,"Phoenix-Mesa-Chandler, AZ",Maricopa County,"$415,725"
19289,Capitol Beach,neighborhood,NE,NE,Lincoln,"Lincoln, NE",Lancaster County,"$587,945"
19289,Magnolia Estates,neighborhood,TX,TX,League City,"Houston-The Woodlands-Sugar Land, TX",Galveston County,"$355,998"
19289,The Villages Of West Glen,neighborhood,IL,IL,Naperville,"Chicago-Naperville-Elgin, IL-IN-WI",DuPage County,"$503,750"
19289,Melody Ranch,neighborhood,AZ,AZ,Gilbert,"Phoenix-Mesa-Chandler, AZ",Maricopa County,"$536,705"
19289,Oak-Riverside,neighborhood,IA,IA,Ames,"Ames, IA",Story County,"$209,197"
19289,The Island,neighborhood,FL,FL,Weston,"Miami-Fort Lauderdale-Pompano Beach, FL",Broward County,"$1,054,089"
19289,West Creek Estates,neighborhood,TX,TX,Garland,"Dallas-Fort Worth-Arlington, TX",Dallas County,"$307,796"
19302,Saguaro Canyon,neighborhood,AZ,AZ,Chandler,"Phoenix-Mesa-Chandler, AZ",Maricopa County,"$650,481"
19302,Perdido Bay,neighborhood,FL,FL,Pensacola,"Pensacola-Ferry Pass-Brent, FL",Escambia County,"$438,251"
19302,Victoria Park,neighborhood,IN,IN,Fort Wayne,"Fort Wayne, IN",Allen County,"$176,093"
19302,Poplar Creek Estates,neighborhood,TN,TN,Nashville,"Nashville-Davidson--Murfreesboro--Franklin, TN",Davidson County,"$561,177"
19302,Lakefield,neighborhood,TX,TX,Sugar Land,"Houston-The Woodlands-Sugar Land, TX",Fort Bend County,"$300,061"
19302,Devonwood,neighborhood,GA,GA,Valdosta,"Valdosta, GA",Lowndes County,"$138,394"
19310,Ridgeview Heights,neighborhood,CO,CO,Broomfield,"Denver-Aurora-Lakewood, CO",Broomfield County,"$763,242"
